"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Gene"
"2969",1,0,0,0,0,0,0,0,0,0,"Crocc"
"2970",1,2,0,1,3,4,7,1,2,1,"Crot"
"2971",0,3,1,1,2,2,2,5,1,1,"Crtac1"
"2972",2,0,0,0,1,3,3,0,0,5,"Crtap"
"2973",4,0,1,4,1,2,1,0,1,0,"Crtc1"
"2974",5,1,1,3,4,6,1,2,2,2,"Crtc2"
"2975",1,0,0,3,1,4,0,1,2,2,"Crtc3"
"2976",4,3,2,3,1,4,0,3,8,4,"Cry1"
"2977",4,2,7,11,6,2,9,0,3,10,"Cry2"
"2978",11,24,15,21,10,9,5,17,43,13,"Cryab"
"2979",2,8,0,0,2,2,0,2,0,1,"Cryba4"
"2980",19,13,5,8,19,15,6,16,18,11,"Crybb1"
"2981",0,0,1,0,1,0,0,1,0,0,"Crybg3"
"2982",7,1,2,3,11,12,1,2,4,2,"Cryl1"
"2983",1,3,0,2,1,0,3,2,1,0,"Crym"
"2984",3,1,4,0,3,0,2,0,0,2,"Cryz"
"2985",1,2,2,1,3,0,5,0,2,4,"Cryzl1"
"2986",9,8,13,10,8,15,9,15,10,6,"Cs"
"2987",2,1,2,8,6,6,5,0,1,1,"Csad"
"2988",17,4,6,2,4,12,9,1,8,7,"Csda"
"2989",9,9,21,10,5,5,8,0,3,13,"Csdc2"
"2990",14,7,4,8,10,7,4,2,2,9,"Csde1"
"2991",0,3,3,1,1,2,0,5,0,2,"Cse1l"
"2992",10,7,2,3,8,18,4,8,10,5,"Csf1"
"2993",58,79,11,31,65,179,26,65,113,44,"Csf1r"
"2994",2,1,3,0,0,0,1,0,2,1,"Csf2ra"
"2995",0,2,0,0,0,1,0,1,0,0,"Csf2rb"
"2996",0,0,0,0,1,0,0,3,0,0,"Csf2rb2"
"2997",1,0,0,0,0,0,0,1,0,0,"Csf3"
"2998",1,2,1,0,0,2,0,3,2,4,"Csf3r"
"2999",7,2,2,0,0,2,2,3,0,3,"Csgalnact1"
"3000",1,1,1,0,0,2,0,0,0,5,"Csgalnact2"
"3001",2,7,3,7,5,3,2,11,7,4,"Csk"
"3002",7,0,6,1,2,5,8,0,2,0,"Csl"
"3003",0,2,1,0,0,0,0,0,1,1,"Csmd1"
"3004",0,0,1,0,0,0,0,6,1,0,"Csmd3"
"3005",6,14,7,15,9,12,14,25,23,24,"Csnk1a1"
"3006",8,4,11,10,7,27,14,14,7,17,"Csnk1d"
"3007",4,2,4,4,15,18,5,15,6,1,"Csnk1e"
"3008",3,0,0,2,1,1,0,1,0,1,"Csnk1g1"
"3009",5,6,6,8,4,10,7,5,5,12,"Csnk1g2"
"3010",3,0,0,2,0,2,4,4,0,4,"Csnk1g3"
"3011",7,10,5,6,8,6,4,4,4,6,"Csnk2a1"
"3012",7,1,0,0,1,4,1,1,0,4,"Csnk2a2"
"3013",11,6,10,10,8,10,14,11,24,14,"Csnk2b"
"3014",12,8,10,6,3,7,12,2,4,9,"Cspg4"
"3015",38,23,63,23,27,12,69,36,57,51,"Cspg5"
"3016",0,0,0,0,1,0,0,1,2,0,"Cspp1"
"3017",9,11,3,7,12,12,8,12,14,7,"Csrnp1"
"3018",1,3,1,0,0,0,2,1,1,4,"Csrnp2"
"3019",0,0,1,1,0,4,3,3,0,2,"Csrnp3"
"3020",28,27,28,64,36,20,14,16,11,21,"Csrp1"
"3021",17,5,7,9,9,19,17,23,12,4,"Csrp2"
"3022",4,2,2,0,0,0,1,0,2,1,"Csrp2bp"
"3023",1420,1210,276,937,1116,2647,750,1869,1561,548,"Cst3"
"3024",0,0,0,0,0,0,0,2,0,0,"Cst7"
"3025",12,6,4,6,12,13,14,23,13,7,"Cstb"
"3026",1,1,0,1,1,0,2,6,3,4,"Cstf1"
"3027",18,4,2,2,8,3,6,4,9,4,"Cstf2"
"3028",1,3,0,2,4,1,2,4,0,0,"Cstf2t"
"3029",4,4,2,2,1,0,0,0,0,5,"Cstf3"
"3030",1,1,10,2,0,0,3,2,2,0,"Ctage5"
"3031",11,24,9,11,9,9,9,16,7,8,"Ctbp1"
"3032",3,1,4,5,5,0,2,1,1,8,"Ctbp2"
"3033",2,0,1,2,0,0,0,0,1,0,"Ctbs"
"3034",1,6,13,4,5,2,2,0,9,2,"Ctcf"
"3035",2,1,7,4,5,17,7,2,5,4,"Ctdnep1"
"3036",0,1,1,1,1,2,0,0,0,1,"Ctdp1"
"3037",4,4,2,1,14,1,8,12,3,1,"Ctdsp1"
"3038",5,4,6,8,4,15,4,3,6,15,"Ctdsp2"
"3039",0,1,1,0,0,1,1,0,0,0,"Ctdspl"
"3040",4,1,0,0,1,1,0,0,1,1,"Ctdspl2"
"3041",2,3,0,5,1,3,2,2,11,1,"Ctgf"
"3042",0,0,0,0,1,0,2,1,0,1,"Cth"
"3043",3,1,2,5,4,4,3,1,6,4,"Cthrc1"
"3044",0,1,0,2,0,0,0,1,0,1,"Ctif"
"3045",22,6,29,26,3,21,28,21,11,21,"Ctla2a"
"3046",3,2,4,2,2,3,4,1,1,0,"Ctla2b"
"3047",9,5,7,5,5,6,13,4,10,7,"Ctnna1"
"3048",5,7,1,6,4,4,5,1,3,7,"Ctnna2"
"3049",6,1,1,0,5,3,1,4,1,2,"Ctnnal1"
"3050",25,26,30,35,15,65,25,29,24,47,"Ctnnb1"
"3051",7,5,7,9,13,13,6,9,5,7,"Ctnnbip1"
"3052",5,3,5,1,2,1,2,1,4,2,"Ctnnbl1"
"3053",14,4,7,2,8,7,9,7,4,5,"Ctnnd1"
"3054",1,2,3,3,5,6,6,3,5,4,"Ctnnd2"
"3055",3,3,2,2,9,7,1,1,2,2,"Ctns"
"3056",8,2,3,1,1,1,0,3,2,8,"Ctps"
"3057",0,3,0,3,1,2,1,0,0,0,"Ctps2"
"3058",4,4,3,0,2,3,6,3,4,4,"Ctr9"
"3059",14,18,2,11,7,20,7,20,17,11,"Ctsa"
"3060",33,65,37,30,31,58,22,43,26,28,"Ctsb"
"3061",0,3,1,2,3,0,4,2,1,6,"Ctsc"
"3062",195,129,59,153,247,334,41,234,294,128,"Ctsd"
"3063",0,0,0,0,0,0,1,0,0,0,"Ctse"
"3064",3,21,4,7,6,8,1,8,8,13,"Ctsf"
"3065",7,9,8,12,10,22,31,16,17,4,"Ctsh"
"3066",1,1,0,0,0,0,1,0,5,0,"Ctsk"
"3067",21,19,55,51,27,20,46,46,34,19,"Ctsl"
"3068",1,3,3,0,4,1,6,0,1,2,"Ctso"
"3069",13,67,14,23,74,54,22,48,46,41,"Ctss"
"3070",0,0,1,0,0,1,1,3,1,1,"Ctsw"
"3071",11,24,10,13,16,52,6,36,49,20,"Ctsz"
"3072",13,4,9,5,6,4,9,2,5,10,"Cttn"
"3073",6,4,1,0,5,1,1,0,0,5,"Cttnbp2"
"3074",4,0,12,4,2,5,2,3,4,1,"Cttnbp2nl"
"3075",0,0,0,0,0,0,0,0,0,0,"Ctu1"
"3076",1,6,1,4,3,1,0,0,2,0,"Ctu2"
"3077",19,21,15,12,13,17,9,9,9,5,"Ctxn1"
"3078",0,1,0,0,0,0,0,0,0,0,"Ctxn2"
"3079",2,3,2,3,5,6,4,2,0,4,"Cuedc1"
"3080",11,14,10,16,3,4,4,9,8,11,"Cuedc2"
"3081",6,3,13,2,3,10,12,3,2,2,"Cul1"
"3082",1,0,4,6,2,4,4,0,1,0,"Cul2"
"3083",2,3,4,11,3,0,8,3,8,5,"Cul3"
"3084",2,6,0,1,1,2,3,2,4,1,"Cul4a"
"3085",2,1,1,5,1,4,6,0,1,4,"Cul4b"
"3086",0,2,0,2,0,1,1,2,2,1,"Cul5"
"3087",3,1,2,1,0,0,5,6,2,4,"Cul7"
"3088",0,0,0,2,1,1,1,1,0,3,"Cul9"
"3089",7,5,9,8,19,8,13,8,5,1,"Cuta"
"3090",0,0,0,1,0,0,1,1,1,0,"Cutc"
"3091",0,7,7,5,5,4,2,1,1,1,"Cux1"
"3092",1,1,1,0,1,0,1,1,0,3,"Cux2"
"3093",7,14,4,10,13,3,16,11,4,10,"Cwc15"
"3094",9,18,23,19,8,4,9,3,6,14,"Cwc22"
"3095",0,1,0,3,3,1,1,1,1,0,"Cwc25"
"3096",3,1,3,3,1,1,0,0,1,0,"Cwc27"
"3097",1,0,0,1,1,0,0,0,0,1,"Cwf19l1"
"3098",0,0,1,0,0,0,0,0,0,3,"Cwf19l2"
"3099",6,1,1,7,4,5,12,5,2,10,"Cx3cl1"
"3100",14,12,2,8,9,32,8,17,10,15,"Cx3cr1"
"3101",4,3,4,4,1,7,11,1,1,13,"Cxadr"
"3102",4,2,7,10,4,7,9,11,2,2,"Cxcl1"
"3103",4,1,0,6,2,1,0,4,0,0,"Cxcl10"
"3104",4,17,13,17,26,11,22,7,2,16,"Cxcl12"
"3105",6,5,8,8,3,1,6,6,4,9,"Cxcl14"
"3106",3,2,1,2,5,3,2,1,4,0,"Cxcl16"
"3107",2,2,1,3,9,5,2,1,4,3,"Cxcl2"
"3108",2,0,0,3,2,2,4,11,0,3,"Cxcr4"
"3109",3,1,4,0,1,3,1,3,1,7,"Cxcr7"
"3110",14,7,13,8,15,15,23,12,12,15,"Cxx1a"
"3111",18,9,8,11,11,6,28,14,12,5,"Cxx1b"
"3112",3,12,16,5,6,7,13,8,2,19,"Cxx1c"
"3113",1,3,2,5,3,5,6,1,6,4,"Cxxc1"
"3114",0,1,0,0,0,2,0,0,0,1,"Cxxc4"
"3115",5,13,1,0,7,3,1,8,5,2,"Cxxc5"
"3116",21,10,10,14,10,6,10,10,21,18,"Cyb5"
"3117",2,1,1,5,1,0,0,0,0,0,"Cyb561"
"3118",0,0,2,2,1,2,1,2,1,0,"Cyb561d1"
"3119",3,1,5,0,2,0,1,1,2,1,"Cyb561d2"
"3120",7,2,3,4,4,5,2,8,3,5,"Cyb5b"
"3121",0,1,0,4,0,2,0,2,0,0,"Cyb5d1"
"3122",0,0,0,0,0,0,0,0,0,2,"Cyb5d2"
"3123",3,0,1,2,0,2,6,2,0,2,"Cyb5r1"
"3124",1,5,4,3,4,5,5,6,13,4,"Cyb5r3"
"3125",0,0,0,0,2,1,0,0,0,0,"Cyb5r4"
"3126",6,13,6,5,23,27,6,30,24,5,"Cyba"
"3127",0,1,6,1,0,3,3,0,1,0,"Cybasc3"
"3128",0,0,0,0,0,0,0,0,0,0,"Cybb"
"3129",0,0,0,2,0,0,0,0,0,1,"Cybrd1"
"3130",14,29,4,26,12,18,11,11,21,21,"Cyc1"
"3131",3,0,2,3,3,2,2,5,3,4,"Cycs"
"3132",3,3,2,4,3,4,2,10,3,2,"Cyfip1"
"3133",7,13,7,6,4,5,9,4,3,5,"Cyfip2"
"3134",1,3,0,1,2,0,0,0,2,5,"Cygb"
"3135",2,10,8,8,4,3,2,12,9,7,"Cyhr1"
"3136",0,0,1,0,3,0,0,1,3,0,"Cyld"
"3137",1,0,1,1,2,3,0,0,0,0,"Cyp1b1"
"3138",1,5,4,1,0,0,2,0,1,8,"Cyp20a1"
"3139",0,0,0,0,0,0,0,0,0,0,"Cyp26b1"
"3140",2,3,0,0,3,1,1,0,3,0,"Cyp27a1"
"3141",6,0,1,0,4,4,1,1,0,2,"Cyp2d22"
"3142",0,0,2,0,0,0,0,0,0,0,"Cyp2j12"
"3143",5,7,11,5,4,2,4,5,3,6,"Cyp2j6"
"3144",3,1,9,3,3,4,4,0,1,3,"Cyp2j9"
"3145",0,3,6,0,2,1,7,1,2,2,"Cyp46a1"
"3146",1,1,3,3,3,0,7,5,0,3,"Cyp4f13"
"3147",0,1,1,0,1,0,0,0,0,2,"Cyp4f14"
"3148",0,2,2,1,0,1,0,0,0,2,"Cyp4f15"
"3149",1,4,2,0,0,0,1,0,0,0,"Cyp4f16"
"3150",0,0,1,1,0,0,1,0,1,0,"Cyp4f17"
"3151",2,2,1,0,1,0,1,1,1,0,"Cyp4v3"
"3152",0,0,0,0,1,0,0,0,0,0,"Cyp4x1"
"3153",25,21,18,15,31,10,7,13,20,5,"Cyp51"
"3154",3,3,3,0,2,0,0,1,0,2,"Cyp7b1"
"3155",26,9,45,30,26,47,75,19,48,33,"Cyr61"
"3156",0,0,0,0,0,0,0,0,0,0,"Cysltr1"
"3157",1,9,6,1,5,0,5,11,4,8,"Cyth1"
"3158",13,4,10,24,2,7,15,9,2,2,"Cyth2"
"3159",2,0,1,3,1,1,2,0,1,2,"Cyth3"
"3160",5,5,2,8,10,19,6,2,5,11,"Cyth4"
"3161",2,0,0,0,0,0,1,2,1,1,"Cyyr1"
"3162",0,2,2,0,2,1,5,2,0,0,"D030016E14Rik"
"3163",0,0,0,0,0,0,0,0,0,0,"D030028A08Rik"
"3164",0,0,0,1,0,0,0,0,0,0,"D030047H15Rik"
"3165",3,1,1,0,0,1,2,0,2,3,"D030056L22Rik"
"3166",10,7,7,3,3,7,5,9,1,21,"D0H4S114"
"3167",1,0,0,0,1,0,0,0,1,1,"D10Bwg1379e"
"3168",7,0,11,3,5,2,6,9,2,9,"D10Jhu81e"
"3169",0,0,2,0,0,0,3,1,0,2,"D10Wsu102e"
"3170",6,5,11,10,5,2,6,5,13,12,"D10Wsu52e"
"3171",0,0,1,1,0,0,0,0,3,2,"D11Wsu47e"
"3172",0,5,0,2,0,5,2,0,4,3,"D11Wsu99e"
"3173",0,0,3,0,0,0,0,0,0,0,"D130040H23Rik"
"3174",0,0,0,0,0,0,0,0,0,1,"D130043K22Rik"
"3175",1,2,2,3,3,1,2,0,0,2,"D14Abb1e"
"3176",4,3,5,2,6,1,1,7,4,4,"D15Ertd621e"
"3177",0,1,3,0,0,0,2,0,1,0,"D16Ertd472e"
"3178",0,0,2,2,2,0,1,6,0,2,"D16H22S680E"
"3179",0,0,1,0,0,0,0,0,0,0,"D17H6S53E"
"3180",3,12,14,2,8,5,14,10,2,14,"D17Wsu104e"
"3181",4,5,7,2,11,10,12,5,6,4,"D17Wsu92e"
"3182",1,2,4,1,0,0,0,1,2,2,"D18Ertd653e"
"3183",1,0,1,2,1,6,1,1,0,1,"D19Bwg1357e"
"3184",0,0,0,0,1,0,1,0,0,0,"D19Ertd386e"
"3185",2,4,2,1,3,2,3,1,5,1,"D19Ertd737e"
"3186",3,3,1,9,1,7,5,2,4,2,"D19Wsu162e"
"3187",0,0,1,0,0,3,1,0,0,0,"D1Bwg0212e"
"3188",0,7,1,2,3,2,5,3,0,3,"D1Ertd622e"
"3189",0,1,3,2,3,0,1,2,0,0,"D230025D16Rik"
"3190",4,2,2,3,1,4,1,0,1,0,"D230037D09Rik"
"3191",0,0,3,0,0,1,1,0,4,1,"D2Ertd750e"
"3192",3,9,3,0,2,1,1,2,1,2,"D2Wsu81e"
"3193",0,3,0,0,0,0,2,0,0,0,"D2hgdh"
"3194",0,0,2,0,0,0,0,1,0,0,"D330041H03Rik"
"3195",0,0,0,0,0,0,0,0,0,0,"D330050G23Rik"
"3196",5,0,3,0,1,5,0,3,2,6,"D3Bwg0562e"
"3197",0,0,0,0,0,0,2,0,0,0,"D3Ertd254e"
"3198",1,1,2,3,1,4,0,0,2,10,"D430019H16Rik"
"3199",0,0,1,0,3,0,2,2,1,1,"D430041D05Rik"
"3200",0,1,3,3,0,0,1,0,0,1,"D430042O09Rik"
"3201",1,0,1,1,0,0,1,4,1,0,"D4Bwg0951e"
"3202",0,4,4,3,4,9,6,1,5,2,"D4Ertd22e"
"3203",23,16,20,13,15,4,13,12,14,27,"D4Wsu53e"
"3204",0,1,3,2,4,1,0,3,3,2,"D5Ertd579e"
"3205",1,1,1,0,0,0,0,0,0,3,"D630003M21Rik"
"3206",0,0,0,0,0,0,0,0,0,0,"D630037F22Rik"
"3207",0,2,3,2,3,0,0,1,0,1,"D630045J12Rik"
"3208",0,6,8,5,3,9,10,1,7,3,"D6Wsu116e"
"3209",0,1,1,0,0,2,2,0,0,1,"D6Wsu163e"
"3210",1,1,0,0,1,0,0,0,0,2,"D730040F13Rik"
"3211",0,1,0,0,0,0,0,0,0,0,"D7Ertd443e"
"3212",4,1,0,1,3,0,2,2,1,0,"D7Ertd715e"
"3213",1,1,0,0,0,0,0,0,0,0,"D830031N03Rik"
"3214",10,18,8,16,13,9,12,14,15,15,"D8Ertd738e"
"3215",1,1,0,3,0,1,0,2,0,4,"D8Ertd82e"
"3216",0,1,0,0,2,2,2,0,0,0,"D930014E17Rik"
"3217",2,1,0,1,0,1,1,0,0,0,"D930015E06Rik"
"3218",0,0,0,0,0,0,0,0,0,0,"D930015M05Rik"
"3219",0,3,1,4,0,1,0,1,1,1,"D930016D06Rik"
"3220",2,0,0,0,0,0,0,3,1,0,"D9Ertd402e"
"3221",0,4,6,6,4,2,3,4,2,7,"Daam1"
"3222",3,4,3,17,0,3,13,3,12,18,"Daam2"
"3223",6,9,4,0,5,3,12,3,5,4,"Dab1"
"3224",16,2,2,2,3,2,1,6,2,2,"Dab2"
"3225",1,2,2,6,1,1,2,7,0,2,"Dab2ip"
"3226",2,1,0,0,1,2,1,2,0,2,"Dach1"
"3227",7,8,1,2,1,1,4,1,1,4,"Dact1"
"3228",0,0,0,0,0,0,0,0,0,0,"Dact2"
"3229",0,5,4,6,11,5,3,8,7,8,"Dact3"
"3230",25,32,26,22,11,31,22,31,27,9,"Dad1"
"3231",8,12,14,4,2,2,10,6,10,16,"Dag1"
"3232",0,0,2,2,1,0,1,1,2,4,"Dagla"
"3233",4,13,3,0,5,7,1,0,4,2,"Daglb"
"3234",0,0,2,0,1,0,0,0,1,2,"Dak"
"3235",2,1,1,5,0,7,0,6,3,2,"Dalrd3"
"3236",0,2,0,0,0,1,0,1,0,0,"Dand5"
"3237",6,0,1,3,2,3,1,1,2,0,"Dap"
"3238",3,2,0,0,1,4,2,3,2,5,"Dap3"
"3239",0,1,2,2,0,5,1,3,0,2,"Dapk1"
"3240",0,0,0,0,0,0,0,0,0,0,"Dapk2"
"3241",1,4,5,2,3,4,3,7,1,4,"Dapk3"
"3242",0,0,2,0,0,1,0,1,2,1,"Dapp1"
"3243",1,3,3,2,3,0,3,0,0,4,"Darc"
"3244",6,4,7,6,1,4,5,1,2,1,"Dars"
"3245",0,2,1,2,0,1,2,0,0,0,"Dars2"
"3246",0,0,2,0,1,0,3,1,0,0,"Daxx"
"3247",12,0,7,2,1,5,5,8,1,9,"Dazap1"
"3248",5,15,32,5,29,32,16,25,18,9,"Dazap2"
"3249",2,6,7,3,3,2,6,2,2,14,"Dbc1"
"3250",0,2,1,0,0,1,1,0,1,0,"Dbf4"
"3251",0,0,0,0,0,0,0,0,0,0,"Dbh"
"3252",61,47,91,29,51,34,56,82,39,60,"Dbi"
"3253",0,0,0,0,0,0,0,0,1,0,"Dbil5"
"3254",6,5,11,12,6,4,6,6,2,14,"Dbn1"
"3255",1,0,2,2,0,0,0,0,0,1,"Dbndd1"
"3256",6,6,10,8,2,6,3,1,7,4,"Dbndd2"
"3257",2,11,6,9,3,2,9,0,6,6,"Dbnl"
"3258",6,7,0,4,1,2,1,1,6,3,"Dbp"
"3259",0,3,5,0,1,0,2,2,1,1,"Dbpht2"
"3260",0,0,1,0,0,0,4,0,1,1,"Dbr1"
"3261",1,0,2,0,0,0,2,1,1,0,"Dbt"
"3262",3,4,1,0,2,0,0,3,0,0,"Dbx2"
"3263",1,0,0,0,0,0,1,3,0,1,"Dcaf10"
"3264",6,9,3,4,3,3,8,3,7,11,"Dcaf11"
"3265",2,5,3,5,5,2,1,3,3,1,"Dcaf12"
"3266",0,0,1,1,0,1,0,0,1,2,"Dcaf12l1"
"3267",6,5,2,2,2,2,0,4,2,2,"Dcaf13"
"3268",1,5,2,6,5,1,4,2,4,3,"Dcaf15"
"3269",1,0,0,1,1,0,1,0,0,0,"Dcaf17"
"3270",0,0,0,0,3,1,1,1,1,1,"Dcaf4"
"3271",2,0,1,13,2,0,2,1,1,2,"Dcaf5"
"3272",1,0,4,3,2,4,2,2,3,3,"Dcaf6"
"3273",5,10,5,5,6,10,11,5,6,6,"Dcaf7"
"3274",3,1,3,9,7,0,13,0,4,6,"Dcaf8"
"3275",6,9,9,10,2,7,4,2,2,4,"Dcakd"
"3276",2,0,3,2,0,1,4,1,0,3,"Dcbld1"
"3277",1,0,1,1,1,1,1,0,3,0,"Dcbld2"
"3278",0,0,1,0,0,0,2,0,0,0,"Dcc"
"3279",1,0,3,1,1,1,0,0,0,3,"Dchs1"
"3280",2,0,0,3,5,1,1,3,3,1,"Dck"
"3281",19,19,20,10,3,7,23,10,8,11,"Dclk1"
"3282",1,8,5,5,3,2,3,6,9,15,"Dclk2"
"3283",0,0,0,0,0,0,0,0,0,1,"Dclk3"
"3284",0,0,1,0,0,0,1,0,1,0,"Dclre1a"
"3285",0,0,0,0,0,0,0,0,0,1,"Dclre1b"
"3286",0,0,1,0,0,0,0,1,0,0,"Dclre1c"
"3287",3,1,2,2,1,1,5,0,5,1,"Dcn"
"3288",0,0,0,0,0,0,2,0,3,0,"Dcp1a"
"3289",1,0,0,2,3,0,0,2,0,0,"Dcp1b"
"3290",6,2,1,0,1,4,1,0,0,0,"Dcp2"
"3291",7,4,4,1,1,7,5,3,2,4,"Dcps"
"3292",0,1,0,0,0,0,1,1,0,1,"Dct"
"3293",1,0,2,0,1,0,1,0,0,4,"Dctd"
"3294",7,12,8,8,3,7,7,2,2,11,"Dctn1"
"3295",7,13,14,14,11,15,17,22,14,13,"Dctn2"
"3296",9,15,1,6,8,8,14,2,10,19,"Dctn3"
"3297",5,6,1,10,8,4,3,5,5,5,"Dctn4"
"3298",3,4,5,5,5,3,4,5,3,3,"Dctn5"
"3299",16,4,8,9,1,15,6,5,7,14,"Dctn6"
"3300",4,5,2,3,4,6,5,0,7,2,"Dctpp1"
"3301",0,0,0,1,0,0,3,0,0,0,"Dcun1d1"
"3302",2,2,3,0,0,2,3,1,5,2,"Dcun1d2"
"3303",0,0,0,1,0,0,3,2,0,2,"Dcun1d3"
"3304",2,3,1,0,1,3,0,2,0,4,"Dcun1d4"
"3305",3,4,4,13,5,3,5,3,3,5,"Dcun1d5"
"3306",2,4,1,5,12,2,5,4,1,11,"Dcx"
"3307",3,0,1,1,10,3,3,6,4,2,"Dcxr"
"3308",8,5,3,6,2,8,9,2,4,6,"Dda1"
"3309",7,10,13,9,5,1,20,1,6,6,"Ddah1"
"3310",11,5,8,5,7,2,7,4,9,6,"Ddah2"
"3311",20,16,12,12,16,17,16,26,26,13,"Ddb1"
"3312",0,0,1,0,0,2,3,0,0,2,"Ddb2"
"3313",6,3,1,2,0,4,0,5,1,1,"Ddc"
"3314",2,3,7,2,2,2,1,2,15,3,"Ddhd1"
"3315",1,1,0,3,2,0,5,0,3,3,"Ddhd2"
"3316",1,2,0,0,1,2,1,2,1,1,"Ddi2"
"3317",1,10,3,4,4,2,4,3,1,4,"Ddit3"
"3318",18,11,3,4,10,2,3,4,3,7,"Ddit4"
"3319",0,0,0,1,1,0,1,0,0,2,"Ddit4l"
"3320",5,0,5,2,3,0,4,4,0,7,"Ddn"
"3321",16,13,15,20,6,19,14,9,6,7,"Ddost"
"3322",11,7,12,14,13,3,2,6,6,11,"Ddr1"
"3323",0,0,0,0,0,0,0,0,0,0,"Ddr2"
"3324",20,6,10,11,11,7,9,10,9,11,"Ddrgk1"
"3325",1,1,4,6,3,3,3,2,2,0,"Ddt"
"3326",11,4,12,9,5,8,8,6,9,13,"Ddx1"
"3327",1,1,0,0,2,0,2,0,1,5,"Ddx10"
"3328",0,1,1,0,0,0,0,0,2,0,"Ddx11"
"3329",27,46,31,27,29,32,44,4,38,46,"Ddx17"
"3330",0,0,0,0,1,0,0,0,0,0,"Ddx18"
"3331",1,2,3,3,0,0,5,0,0,2,"Ddx19a"
"3332",3,0,2,0,3,0,1,0,4,1,"Ddx19b"
"3333",1,0,0,0,0,1,6,1,0,0,"Ddx20"
"3334",2,5,1,1,2,3,2,3,0,4,"Ddx21"
"3335",3,3,4,5,0,8,8,2,2,7,"Ddx23"
"3336",2,3,9,2,4,2,7,3,2,3,"Ddx24"
"3337",1,3,2,1,2,1,2,0,1,3,"Ddx25"
"3338",1,0,4,2,2,3,4,5,0,2,"Ddx26b"
"3339",0,2,0,4,1,0,3,1,1,3,"Ddx27"
"3340",0,0,1,0,2,1,0,0,1,1,"Ddx28"
"3341",0,0,0,0,2,0,2,0,0,0,"Ddx31"
"3342",4,4,2,3,1,0,3,0,1,2,"Ddx39"
"3343",34,40,18,33,20,25,26,31,15,26,"Ddx39b"
"3344",31,15,22,17,9,16,14,14,12,26,"Ddx3x"
"3345",1,2,6,3,1,1,1,0,5,2,"Ddx3y"
"3346",3,4,2,2,3,1,3,2,0,0,"Ddx41"
"3347",4,7,3,3,3,1,6,3,1,0,"Ddx42"
"3348",0,0,0,0,0,0,0,0,0,0,"Ddx43"
"3349",7,1,1,0,2,1,4,1,2,4,"Ddx46"
"3350",5,8,15,2,5,0,5,4,4,12,"Ddx47"
"3351",2,1,2,3,1,0,0,4,2,1,"Ddx49"
"3352",18,16,33,32,26,30,23,18,33,45,"Ddx5"
"3353",2,2,0,1,4,2,3,3,4,2,"Ddx50"
"3354",1,1,1,0,1,0,0,0,0,1,"Ddx51"
"3355",0,0,2,0,3,1,2,0,2,0,"Ddx52"
"3356",3,5,3,4,4,1,5,1,6,2,"Ddx54"
"3357",0,0,0,0,1,0,0,1,1,0,"Ddx55"
"3358",1,0,1,1,1,1,2,1,1,0,"Ddx56"
"3359",0,0,0,0,0,0,0,0,0,2,"Ddx58"
"3360",1,3,1,1,1,1,0,2,0,1,"Ddx59"
"3361",7,7,6,7,7,5,9,5,3,4,"Ddx6"
"3362",5,10,1,6,6,6,3,7,5,1,"Deaf1"
"3363",13,6,16,9,3,0,2,1,16,8,"Deb1"
"3364",1,0,6,1,2,4,0,0,3,2,"Decr1"
"3365",0,3,1,1,3,0,1,0,0,0,"Decr2"
"3366",0,3,4,2,0,8,1,1,4,4,"Dedd"
"3367",1,0,0,1,1,0,2,1,1,2,"Dedd2"
"3368",1,0,0,0,1,1,5,5,2,0,"Def6"
"3369",5,6,2,1,4,1,4,2,3,1,"Def8"
"3370",30,17,16,23,21,16,22,12,22,27,"Degs1"
"3371",0,0,0,2,0,0,1,1,1,0,"Degs2"
"3372",1,2,2,5,1,6,4,3,0,10,"Dek"
"3373",0,0,1,1,0,0,0,0,0,1,"Dem1"
"3374",2,2,11,2,0,5,2,1,6,5,"Dennd1a"
"3375",0,0,0,0,0,0,0,0,0,0,"Dennd1b"
"3376",1,0,0,0,4,0,0,0,0,0,"Dennd1c"
"3377",1,1,1,1,1,1,3,2,4,1,"Dennd2a"
"3378",0,0,0,0,0,1,0,0,0,0,"Dennd2c"
"3379",0,0,0,0,0,2,0,0,0,1,"Dennd3"
"3380",1,0,2,1,4,2,1,2,9,2,"Dennd4a"
"3381",0,4,0,3,2,3,2,1,2,2,"Dennd4b"
"3382",3,1,2,0,0,0,3,1,0,0,"Dennd4c"
"3383",6,19,12,21,7,12,16,26,15,18,"Dennd5a"
"3384",0,1,0,0,1,1,2,0,1,0,"Dennd5b"
"3385",1,2,9,2,5,7,2,3,1,6,"Denr"
"3386",0,0,0,0,0,1,0,0,0,0,"Depdc1b"
"3387",0,0,0,1,0,0,0,3,1,0,"Depdc5"
"3388",0,0,0,0,0,2,0,0,0,0,"Depdc7"
"3389",0,0,0,0,0,0,0,0,0,1,"Deptor"
"3390",1,1,0,3,3,1,1,2,3,0,"Dera"
"3391",2,4,7,11,5,3,8,7,0,11,"Derl1"
"3392",0,2,0,2,3,0,2,1,6,0,"Derl2"
"3393",0,0,0,0,0,0,0,0,0,0,"Derl3"
"3394",0,0,0,0,0,0,0,0,0,0,"Des"
"3395",0,0,0,0,0,0,0,0,0,0,"Det1"
